ApeNum,ApeAnoIni,ApeAnoFin,ApeEta,ApeSim,ApeNHid,ApeHid01,ApeHid02,ApeHid03,ApeHid04,ApeHid05,ApeHid06,ApeHid07,ApeHid08,ApeHid09,ApeHid10,ApeHid11,ApeHid12,ApeHid13,ApeHid14,ApeHid15,ApeHid16,ApeHid17,ApeHid18,ApeHid19,ApeHid20,ApeHid21,ApeHid22,ApeHid23,ApeHid24,ApeHid25,ApeHid26,ApeHid27,ApeHid28,ApeHid29,ApeHid30,ApeHid31,ApeHid32,ApeHid33,ApeHid34,ApeHid35,ApeHid36,ApeHid37,ApeHid38,ApeHid39,ApeHid40,ApeHid41,ApeHid42,ApeHid43,ApeHid44,ApeHid45,ApeHid46,ApeHid47,ApeHid48,ApeHid49,ApeHid50,ApeHid51,ApeHid52,ApeHid53,ApeHid54,ApeHid55,ApeHid56,ApeHid57,ApeHid58,ApeHid59
7065,20,20,MesSep,38,5,6,56,46,31,40,15,22,25,14,40,12,22,38,3,25,12,25,14,19,25,29,38,42,32,4,27,44,19,58,46,30,5,29,26,51,14,45,23,31,38,15,43,46,25,40,34,11,7,37,8,8,6,49,7,13,34,9,39,15
7066,20,20,MesSep,39,5,51,26,1,18,34,55,48,20,13,47,32,29,57,19,23,8,38,4,13,6,6,24,32,41,3,27,26,2,41,42,38,46,11,38,27,17,55,25,1,1,55,17,37,12,50,13,7,23,33,48,53,43,23,37,19,9,54,24,27
7067,20,20,MesSep,40,5,29,37,54,21,43,23,29,31,42,18,1,18,5,41,13,38,3,1,45,6,48,31,9,41,18,54,28,43,53,3,27,53,57,44,4,29,14,28,45,30,12,54,12,51,15,46,15,48,15,59,8,6,26,8,23,47,40,5,16
7068,20,20,MesSep,41,5,35,29,52,50,47,49,4,58,15,11,52,41,17,9,18,30,58,36,44,48,12,28,5,8,14,59,13,4,55,23,52,26,59,27,47,18,50,51,3,44,22,57,39,18,55,57,34,14,29,6,22,7,24,45,42,56,58,27,43
7069,20,20,MesSep,42,5,15,56,16,13,50,7,58,35,54,39,56,15,29,47,37,5,22,44,29,52,49,53,21,37,48,4,3,19,41,37,32,33,18,52,17,52,51,36,13,20,34,36,16,58,20,48,31,7,37,12,14,14,46,1,29,9,20,56,51
7070,20,20,MesSep,43,5,25,25,12,13,16,56,29,24,22,11,16,53,9,6,28,19,51,44,16,11,42,1,31,6,6,10,29,51,40,39,20,42,49,15,23,38,46,38,53,17,2,35,24,56,29,6,37,55,4,26,54,7,21,26,27,2,12,24,54
7071,20,20,MesSep,44,5,36,19,3,38,26,20,19,16,59,17,8,21,39,18,19,52,26,41,51,56,17,23,58,31,35,49,22,5,18,40,38,28,18,28,10,59,50,56,30,30,57,41,13,31,32,58,33,46,57,9,59,36,14,19,10,27,10,20,59
7072,20,20,MesSep,45,5,18,41,20,4,41,14,7,40,18,14,36,41,35,19,6,57,41,32,2,58,37,49,36,5,50,39,16,7,9,48,18,38,44,56,19,37,30,20,30,6,23,9,38,39,20,22,18,33,7,26,9,56,12,8,26,3,23,26,9
7073,20,20,MesSep,46,5,45,21,53,43,11,29,33,52,49,20,33,20,54,56,51,59,6,49,57,1,52,2,41,30,23,25,36,29,34,6,5,15,37,51,23,50,57,22,40,26,31,14,22,34,55,49,20,6,2,48,13,10,15,54,4,33,44,11,51
7074,20,20,MesSep,47,5,10,27,37,25,53,12,5,8,26,39,7,32,43,58,20,46,55,32,48,37,57,6,45,36,59,53,4,17,33,11,56,25,31,25,43,7,53,53,19,47,58,14,22,44,55,24,22,16,35,29,4,56,6,27,57,38,26,31,28
7075,20,20,MesSep,48,5,32,28,50,28,49,28,58,16,17,17,50,57,38,27,57,10,43,1,31,6,40,7,42,24,44,7,35,39,45,36,54,33,4,1,17,2,29,17,21,49,29,39,36,16,12,3,32,37,6,5,18,47,46,54,59,23,12,7,19
7076,20,20,MesSep,49,5,17,16,54,59,48,50,26,40,42,16,52,6,3,44,17,1,41,43,36,34,43,44,55,27,54,19,29,34,38,15,7,25,41,11,28,35,27,12,26,47,27,45,41,44,14,3,53,50,13,2,53,22,44,26,52,38,25,27,18
7077,20,20,MesSep,50,5,27,9,6,38,40,23,19,2,10,59,10,28,6,27,45,18,35,9,5,3,51,44,3,45,57,58,19,58,55,43,38,17,20,44,3,33,44,49,7,58,7,54,50,34,51,8,56,6,46,47,7,42,59,45,11,30,8,6,28
7078,20,20,MesSep,51,5,35,3,42,48,23,26,7,28,8,48,6,55,21,51,9,23,3,21,22,49,58,14,1,49,24,36,1,29,32,56,41,17,41,30,42,46,14,52,18,57,52,16,3,34,57,44,47,27,30,44,43,59,25,22,55,13,13,28,21
7079,20,20,MesSep,52,5,46,25,52,55,14,58,45,21,20,36,53,18,2,6,50,52,18,44,4,39,27,25,26,36,33,49,52,51,7,50,28,51,4,23,22,13,29,2,17,56,19,49,7,22,15,11,59,43,13,31,15,47,10,24,59,41,18,18,50
7080,20,20,MesSep,53,5,24,56,39,20,22,19,29,32,32,42,7,44,57,39,59,55,25,45,55,23,8,47,43,56,28,14,13,54,12,20,45,1,20,43,58,7,27,24,29,1,49,18,50,19,50,31,40,8,32,36,50,34,55,37,38,38,55,52,6
7081,20,20,MesSep,54,5,52,2,11,57,22,17,23,8,31,12,32,23,51,25,21,3,41,25,43,7,8,54,22,14,35,50,39,14,16,23,59,38,14,57,29,42,6,22,6,22,21,3,17,42,37,10,35,7,2,37,52,22,57,42,45,17,46,21,34
7082,20,20,MesSep,55,5,9,13,13,23,54,29,5,56,44,53,19,23,52,19,4,54,25,15,57,14,59,39,25,18,17,22,19,52,59,36,31,58,14,48,17,16,21,48,10,30,38,43,53,13,29,33,34,11,4,2,50,39,2,12,32,59,26,22,33
7083,20,20,MesSep,56,5,9,46,15,6,8,5,1,42,32,18,59,2,5,24,12,13,57,54,21,38,50,48,46,57,25,9,51,31,24,24,11,11,27,36,36,55,24,5,11,52,36,12,20,17,3,20,31,36,12,41,57,26,52,6,39,18,53,29,40
7084,20,20,MesSep,57,5,17,5,56,30,17,47,24,44,3,17,19,24,35,33,4,53,31,15,55,8,55,51,58,56,8,41,8,52,2,48,54,14,11,14,50,38,46,8,8,42,48,12,26,56,12,8,42,54,20,49,51,12,46,15,55,22,34,31,50
7085,20,20,MesSep,58,5,12,15,45,7,26,47,39,4,44,43,27,3,42,35,11,43,52,54,58,40,8,6,12,57,7,22,30,31,19,20,32,33,3,38,42,19,9,17,33,20,28,14,16,9,34,52,30,11,26,12,11,34,56,9,59,6,30,31,16
7086,20,20,MesSep,59,5,2,50,37,59,28,24,59,35,57,30,12,15,46,22,28,6,13,31,48,8,19,13,49,30,22,54,42,55,39,50,52,4,56,6,19,31,33,43,12,9,4,45,2,14,48,20,39,32,32,12,13,35,44,56,41,28,26,3,48
7087,21,21,MesAbr,1,5,36,10,3,38,58,21,36,55,34,7,24,18,52,2,7,42,54,27,50,14,49,45,32,34,1,26,5,53,55,10,18,29,59,18,31,58,21,26,16,35,22,2,10,23,57,50,2,53,36,33,47,39,14,36,7,45,25,12,35
7088,21,21,MesAbr,2,5,40,58,6,58,43,56,59,59,40,26,44,4,30,58,15,55,30,12,2,39,38,40,58,46,34,10,2,39,46,51,59,2,8,29,57,17,1,1,2,36,36,5,59,8,41,18,13,56,20,29,9,3,8,35,31,5,43,22,51
7089,21,21,MesAbr,3,5,21,41,11,54,11,32,1,22,33,29,16,40,7,38,3,17,13,42,9,53,42,6,23,49,32,35,25,45,56,6,54,47,4,50,44,10,57,30,57,41,18,7,58,16,30,4,35,24,18,12,28,19,1,29,53,36,25,40,55
7090,21,21,MesAbr,4,5,37,33,36,30,2,49,42,16,41,53,14,18,12,37,54,3,2,51,22,51,11,35,1,51,39,14,9,1,27,47,17,10,43,54,17,10,18,19,49,9,49,21,4,44,16,22,29,38,20,32,34,17,33,20,41,4,5,6,18
7091,21,21,MesAbr,5,5,25,42,22,27,44,33,50,7,28,28,31,17,12,53,54,16,37,42,18,29,41,45,45,30,20,28,55,26,58,17,15,51,54,43,40,55,58,44,17,18,46,25,57,51,57,51,10,37,30,52,1,16,45,41,55,17,16,3,11
7092,21,21,MesAbr,6,5,40,41,31,37,8,37,24,4,52,34,59,17,18,45,15,54,57,2,10,11,59,32,10,15,57,13,2,54,31,41,21,51,15,57,25,19,53,35,31,34,30,42,31,15,24,17,35,37,57,33,16,20,29,57,43,34,36,21,36
7093,21,21,MesAbr,7,5,36,23,47,1,3,32,12,41,58,23,23,3,54,40,20,32,47,22,59,30,59,47,28,28,28,40,38,55,21,15,23,8,3,44,10,11,28,44,14,32,31,2,2,12,5,49,27,32,2,38,15,13,54,52,22,43,18,32,28
7094,21,21,MesAbr,8,5,12,22,56,19,19,48,1,13,24,43,20,58,37,44,5,28,16,10,4,17,55,6,27,7,27,55,2,12,20,33,13,44,26,15,54,59,26,34,25,9,43,54,33,38,42,53,10,51,15,34,18,3,57,42,28,5,58,47,30
7095,21,21,MesAbr,9,5,30,17,24,56,11,25,36,2,39,1,38,13,17,47,25,15,7,41,32,40,23,9,28,1,58,44,51,51,14,59,56,32,33,43,20,43,51,6,35,52,7,12,50,4,27,21,1,23,20,10,38,47,52,6,19,5,20,44,1
7096,21,21,MesAbr,10,5,10,40,23,12,53,17,19,29,43,22,59,11,1,21,29,26,1,48,41,53,11,50,52,54,42,30,24,58,4,16,50,7,57,20,32,44,28,7,35,51,46,30,4,48,42,12,50,8,20,46,25,13,46,5,37,28,49,50,20
7097,21,21,MesAbr,11,5,59,9,46,29,4,27,48,16,6,26,1,39,57,29,27,50,32,56,53,5,47,48,37,56,32,33,12,5,52,20,21,54,41,4,14,4,3,30,53,38,13,10,58,8,20,46,55,21,15,16,9,3,56,25,54,19,3,10,9
7098,21,21,MesAbr,12,5,19,49,36,59,7,10,50,1,46,15,39,2,9,49,54,19,19,18,25,32,8,16,8,25,7,15,33,13,54,33,32,29,54,5,34,1,50,31,12,45,32,30,11,40,1,59,49,6,44,20,19,46,8,2,14,31,19,53,39
7099,21,21,MesAbr,13,5,27,53,37,4,44,45,57,50,11,35,14,54,26,12,5,17,56,37,18,46,51,25,32,59,35,23,10,12,51,33,37,17,48,50,26,8,31,12,9,18,52,52,7,44,11,1,15,20,57,49,27,23,45,11,7,20,40,38,17
7100,21,21,MesAbr,14,5,44,25,9,50,31,5,20,2,46,7,44,56,47,39,51,51,27,46,27,45,54,51,6,43,30,40,6,15,36,32,29,29,56,17,56,31,11,38,30,18,55,6,45,5,46,22,46,8,46,12,3,9,29,33,43,45,12,28,57
7101,21,21,MesAbr,15,5,7,38,46,45,3,5,36,48,14,45,23,32,23,58,58,58,7,46,10,49,29,30,20,10,36,35,3,17,16,38,30,39,40,17,18,42,9,31,23,39,20,51,28,31,46,23,38,7,19,7,35,54,12,26,56,53,44,49,20
7102,21,21,MesAbr,16,5,10,1,59,19,37,48,2,33,16,35,46,42,14,21,44,51,57,36,55,9,16,37,51,35,42,20,23,48,53,16,43,23,53,13,57,18,17,1,44,25,55,33,28,49,55,51,36,4,35,53,25,25,40,7,54,47,28,9,13
7103,21,21,MesAbr,17,5,52,53,59,25,53,55,6,7,32,59,26,45,18,38,19,52,40,13,33,44,7,4,9,28,30,27,4,7,7,48,24,45,50,14,16,11,39,50,16,51,57,14,45,57,23,14,24,5,8,22,28,19,56,40,17,30,23,50,3
7104,21,21,MesAbr,18,5,41,13,17,24,37,5,13,29,47,20,11,3,24,49,6,40,12,9,55,10,28,12,4,11,22,26,47,5,53,26,8,35,55,49,26,43,31,48,21,33,58,16,1,59,57,35,2,43,6,16,51,28,32,10,37,17,18,7,16
7105,21,21,MesAbr,19,5,39,32,37,21,29,56,13,53,13,33,40,45,20,52,16,11,27,23,44,52,10,34,9,25,34,40,10,54,32,5,18,43,41,48,53,56,26,23,49,13,54,40,52,38,45,40,7,21,44,40,32,50,33,31,52,14,39,50,27
7106,21,21,MesAbr,20,5,8,9,5,49,3,22,46,51,58,54,4,46,33,5,48,7,47,16,26,53,23,11,37,45,43,10,49,12,42,1,14,6,11,25,42,19,32,46,59,48,36,12,54,8,19,40,6,58,11,12,44,48,19,21,8,49,52,18,45
7107,21,21,MesAbr,21,5,12,13,53,39,1,5,35,49,29,20,7,19,30,14,34,8,30,58,13,3,57,25,41,19,26,25,7,54,18,20,43,40,55,47,21,26,42,12,6,49,16,2,20,9,26,18,51,54,22,12,33,13,55,46,21,15,48,50,29
7108,21,21,MesAbr,22,5,31,5,30,13,22,32,26,26,31,42,18,39,51,28,4,16,57,13,14,21,31,11,31,37,34,43,43,29,41,35,38,37,9,40,9,15,27,54,33,25,38,39,56,16,20,50,2,38,4,23,7,26,50,12,13,16,5,48,14
7109,21,21,MesAbr,23,5,40,55,22,37,32,48,37,52,56,6,31,24,27,35,46,45,19,32,59,2,35,9,27,58,45,18,50,32,51,53,26,54,41,55,11,6,50,22,16,18,32,33,22,4,2,35,26,4,11,6,32,45,37,57,32,52,14,37,3
7110,21,21,MesAbr,24,5,56,44,10,55,14,1,48,5,51,34,50,30,40,42,27,49,48,55,34,24,50,4,25,33,59,24,11,31,7,43,19,8,10,8,1,12,22,57,7,25,58,41,27,48,25,40,17,30,13,9,38,19,13,59,36,16,35,23,9
7111,21,21,MesAbr,25,5,45,27,25,37,42,38,21,15,52,26,50,4,6,26,21,21,59,19,13,27,1,55,51,22,30,24,52,55,34,8,59,12,3,34,55,49,24,44,46,20,28,53,1,55,2,41,8,45,17,49,21,25,39,26,58,53,16,19,40
7112,21,21,MesAbr,26,5,33,1,1,12,39,55,51,35,40,30,43,6,8,38,4,37,39,41,16,22,1,26,38,53,49,28,14,45,36,9,55,47,19,48,55,37,49,28,19,58,31,6,48,57,16,18,9,42,2,51,12,20,12,10,33,53,41,8,21
7113,21,21,MesAbr,27,5,5,12,21,42,13,14,35,7,30,6,22,49,28,29,49,14,36,32,16,32,2,22,2,4,22,58,19,23,51,39,8,21,17,59,50,51,48,20,54,31,56,48,51,20,32,12,24,41,8,35,58,24,22,39,56,55,56,18,5
7114,21,21,MesAbr,28,5,45,47,54,20,23,52,2,27,19,3,40,41,35,39,52,18,56,10,21,45,46,53,13,48,38,56,45,36,29,10,23,20,55,19,41,10,3,43,34,29,37,12,35,14,39,37,31,8,11,7,27,8,56,36,12,18,23,41,47
7115,21,21,MesAbr,29,5,5,47,33,13,58,35,21,26,16,32,51,12,44,6,41,18,20,44,55,24,14,17,58,59,27,19,53,8,46,26,39,55,47,9,10,43,31,52,37,44,59,26,51,33,9,18,50,56,25,40,24,21,5,6,50,53,44,10,6
7116,21,21,MesAbr,30,5,46,50,36,42,59,52,28,42,11,36,3,5,37,26,33,28,5,54,12,58,10,16,42,27,31,13,28,59,20,46,46,6,14,35,5,37,7,6,27,54,9,51,37,46,9,33,27,37,56,4,7,7,9,26,31,29,22,42,13
7117,21,21,MesAbr,31,5,31,57,43,7,4,7,38,41,31,4,11,29,25,16,22,48,37,24,8,49,49,5,53,4,14,38,9,45,58,22,3,58,33,26,59,1,39,46,44,8,15,39,24,8,23,38,17,28,47,42,23,5,35,14,57,40,41,45,36
7118,21,21,MesAbr,32,5,34,56,13,30,29,57,27,32,1,11,29,53,59,46,23,41,42,1,9,3,51,19,37,41,37,58,50,4,33,9,36,57,56,21,44,29,43,55,56,51,35,54,12,44,31,55,42,27,27,36,28,10,40,7,56,45,40,4,33
7119,21,21,MesAbr,33,5,2,26,40,23,4,12,31,19,27,19,23,58,37,40,11,51,51,28,54,57,40,41,8,51,11,9,7,23,49,52,10,15,9,20,17,29,33,27,32,26,35,16,19,18,9,45,1,9,52,51,17,41,38,44,33,46,41,23,30
7120,21,21,MesAbr,34,5,51,16,52,26,26,51,23,44,13,7,18,24,57,38,27,24,21,3,33,18,17,52,55,2,18,16,15,29,34,14,21,2,53,44,38,38,37,3,18,22,34,26,7,30,4,50,51,24,12,10,23,8,15,34,18,13,46,41,56
7121,21,21,MesAbr,35,5,40,11,2,51,2,54,46,19,35,48,47,5,41,33,11,45,30,27,21,3,5,25,14,31,18,45,11,13,16,39,28,7,4,29,7,14,59,33,54,37,41,3,7,12,28,40,38,50,32,41,10,9,25,57,8,6,31,1,25
7122,21,21,MesAbr,36,5,51,10,13,3,41,9,32,23,8,53,26,54,11,41,9,39,34,47,31,41,49,42,12,35,42,15,58,20,22,53,50,44,12,51,51,52,50,43,4,13,17,50,58,53,49,25,14,50,30,33,42,59,56,56,24,49,13,34,56
7123,21,21,MesAbr,37,5,15,7,57,15,50,45,40,45,9,57,19,58,26,51,54,50,5,4,38,39,7,27,12,32,28,50,57,16,29,57,21,49,22,26,59,28,22,8,17,50,21,38,4,48,7,3,40,42,9,48,58,18,41,2,5,2,16,37,22
7124,21,21,MesAbr,38,5,37,54,38,48,9,14,7,35,33,39,22,34,52,15,32,25,35,45,52,47,2,36,51,27,54,9,30,23,6,20,55,46,34,44,39,34,20,28,28,7,21,33,18,7,35,46,57,46,55,4,1,18,13,47,52,54,43,11,13
7125,21,21,MesAbr,39,5,33,36,30,59,44,10,33,1,48,28,37,17,40,20,54,48,6,55,41,47,44,4,51,54,1,43,21,5,54,30,27,37,42,5,44,27,2,48,46,46,19,51,10,45,41,15,2,58,5,59,30,23,40,21,57,58,38,11,16
7126,21,21,MesAbr,40,5,59,13,59,9,38,58,59,5,4,7,26,28,59,38,34,56,57,31,10,4,6,16,20,21,18,5,33,48,18,36,46,3,44,58,20,6,38,22,1,53,5,15,37,10,58,20,57,22,50,43,42,35,47,50,32,57,3,23,7
7127,21,21,MesAbr,41,5,56,1,49,51,14,37,32,14,11,51,43,33,23,39,59,5,3,59,29,33,38,25,30,55,44,47,56,29,9,45,27,41,26,24,37,54,1,49,15,12,19,16,40,57,7,32,32,49,18,3,40,57,24,16,2,20,23,21,10
7128,21,21,MesAbr,42,5,56,6,13,51,25,53,18,56,38,34,40,13,24,37,56,29,8,47,39,55,35,26,56,47,3,11,6,32,23,31,42,9,42,44,8,25,42,56,56,41,29,8,13,50,54,54,52,11,58,31,4,22,32,16,12,45,48,21,29
7129,21,21,MesAbr,43,5,20,31,26,45,1,11,1,44,18,19,29,47,24,42,29,17,59,54,36,19,58,44,49,2,52,32,28,51,20,23,59,4,54,4,49,7,46,10,38,33,28,57,14,28,41,26,57,9,14,39,4,46,3,43,27,32,11,26,53
7130,21,21,MesAbr,44,5,6,48,57,9,59,45,17,51,34,56,7,59,26,17,55,46,58,7,32,18,41,42,33,37,9,34,32,29,22,29,56,47,57,46,4,19,37,36,50,38,27,52,11,31,43,2,59,49,5,43,41,22,54,35,32,39,47,50,17
7131,21,21,MesAbr,45,5,15,28,25,59,11,21,39,26,45,57,2,57,3,59,55,49,18,11,30,24,3,46,46,36,32,16,9,28,32,44,14,25,3,23,2,26,37,2,58,7,13,23,43,39,7,28,31,59,14,3,18,38,50,11,35,4,39,11,10
7132,21,21,MesAbr,46,5,9,21,20,43,29,49,52,44,47,57,2,36,44,2,53,55,21,14,49,51,7,32,59,42,8,48,15,16,45,9,59,55,59,52,57,2,49,59,32,12,25,28,43,50,55,43,8,56,50,50,7,17,48,1,18,20,44,59,27
7133,21,21,MesAbr,47,5,52,31,22,41,29,2,39,15,15,33,19,56,30,10,41,3,52,52,8,32,31,53,22,33,29,42,14,35,38,59,30,43,35,32,49,39,36,49,59,2,22,18,57,9,15,2,15,50,40,37,19,25,35,54,29,41,27,2,3
7134,21,21,MesAbr,48,5,52,51,40,42,51,18,8,43,11,49,16,14,50,21,52,46,8,25,22,41,37,46,24,24,53,10,57,24,16,10,12,12,49,40,49,50,34,11,49,49,53,15,9,45,31,40,16,17,36,18,35,9,55,52,51,11,4,12,58
7135,21,21,MesAbr,49,5,33,43,12,4,59,47,29,46,13,12,46,12,28,47,52,43,12,44,35,21,52,44,48,54,44,10,39,3,25,8,38,44,45,25,41,2,58,33,25,4,41,56,14,20,37,35,18,59,11,11,37,55,28,17,27,11,52,15,32
7136,21,21,MesAbr,50,5,25,30,33,32,24,59,21,9,41,17,16,4,51,12,32,39,39,29,34,43,11,16,58,43,48,34,20,13,42,48,31,26,6,58,50,16,21,7,33,33,29,41,24,10,19,18,49,11,55,39,35,33,55,2,36,1,16,34,29
7137,21,21,MesAbr,51,5,10,8,4,28,30,17,3,58,31,22,54,24,38,48,9,3,41,11,42,43,39,8,19,41,39,43,54,4,47,34,51,13,46,10,7,25,37,1,43,54,39,20,55,16,58,23,4,44,3,4,54,48,58,21,57,45,50,50,48
7138,21,21,MesAbr,52,5,32,16,13,8,40,48,38,54,29,39,17,50,10,38,31,46,29,38,51,19,34,40,55,3,29,51,31,18,41,55,10,35,20,46,37,39,37,43,17,18,33,57,42,15,10,19,21,58,28,3,59,20,44,41,4,20,40,29,22
7139,21,21,MesAbr,53,5,44,29,43,28,51,56,2,59,48,42,49,22,14,42,4,6,41,36,2,51,22,44,6,14,1,23,16,34,26,47,21,26,11,39,21,31,13,10,12,23,41,12,35,24,11,13,17,54,27,39,39,53,8,11,24,59,27,3,2
7140,21,21,MesAbr,54,5,51,4,15,5,37,35,19,52,15,18,2,42,27,39,17,33,10,43,33,42,36,52,42,13,7,55,22,42,14,59,15,2,25,10,33,39,23,23,27,43,37,25,27,52,54,2,22,9,32,27,7,50,19,52,23,28,26,38,5
7141,21,21,MesAbr,55,5,47,54,18,49,28,27,44,39,10,6,38,27,33,23,12,59,54,40,24,33,20,47,2,32,50,40,25,16,15,26,17,53,50,35,12,10,38,16,58,31,10,21,37,52,25,21,2,55,42,31,54,36,25,21,4,35,12,44,32
7142,21,21,MesAbr,56,5,19,8,10,38,12,41,49,37,29,13,39,13,10,16,9,29,13,11,24,48,35,5,8,23,32,7,8,34,14,39,31,34,14,37,53,5,42,11,11,33,57,55,37,5,57,49,51,57,33,30,41,13,50,57,41,36,41,15,11
7143,21,21,MesAbr,57,5,39,3,2,54,52,7,35,44,8,55,18,50,55,19,42,49,31,19,23,59,39,24,24,27,39,35,15,14,19,49,6,11,26,27,4,29,7,29,37,58,39,55,45,34,28,55,35,12,25,41,53,19,23,10,32,13,10,32,4
7144,21,21,MesAbr,58,5,45,28,40,40,22,49,27,19,3,29,37,40,30,2,5,10,53,13,27,4,59,48,13,40,39,5,44,51,38,59,11,21,59,5,10,7,44,51,58,40,4,43,57,14,56,47,8,39,16,24,18,25,37,39,2,13,11,9,56
7145,21,21,MesAbr,59,5,15,3,53,33,49,7,36,25,13,13,52,5,39,36,4,6,1,48,42,14,47,39,50,43,2,7,41,24,52,43,46,29,47,58,38,36,11,18,11,31,14,44,25,32,50,12,7,45,7,57,26,43,14,6,8,44,27,4,38
7146,21,21,MesMay,1,5,33,6,8,18,2,28,24,25,31,49,31,32,51,56,37,46,12,28,4,31,41,54,4,14,37,4,32,7,10,28,39,33,21,10,47,24,14,16,50,30,28,33,3,36,19,18,52,44,45,2,13,6,13,35,43,3,33,42,35
7147,21,21,MesMay,2,5,25,20,32,49,51,45,13,26,8,32,51,53,38,25,40,23,32,49,57,31,6,59,40,28,6,13,4,1,44,58,7,8,22,31,2,4,41,57,44,54,20,48,43,2,41,16,18,59,39,40,2,14,41,42,58,15,27,49,33
7148,21,21,MesMay,3,5,51,53,34,36,48,36,56,16,45,56,16,4,34,54,18,4,8,51,19,24,45,29,48,46,38,13,52,27,30,21,8,23,31,25,1,14,24,58,1,22,42,13,55,40,17,8,11,47,22,1,21,41,47,17,39,39,15,42,23
7149,21,21,MesMay,4,5,47,4,16,54,23,36,32,13,7,13,6,17,45,25,9,32,54,30,9,28,57,48,38,44,51,10,5,31,29,11,10,22,52,44,4,24,47,11,25,25,14,32,55,52,38,22,59,33,7,15,48,27,7,58,33,46,24,52,42
7150,21,21,MesMay,5,5,28,27,59,35,47,33,7,35,29,2,41,35,35,41,29,1,27,9,21,7,25,24,39,16,11,49,7,1,17,21,40,9,51,54,31,28,57,49,35,58,30,54,45,25,49,48,50,53,43,53,36,50,9,47,14,59,39,41,38
7151,21,21,MesMay,6,5,31,46,26,55,37,28,53,47,47,5,25,43,27,28,38,52,57,39,3,42,10,52,16,32,18,45,14,26,5,7,38,26,47,14,42,49,10,10,53,46,47,22,48,39,34,53,51,5,46,14,29,59,45,30,34,58,20,17,1
7152,21,21,MesMay,7,5,37,10,54,16,30,24,14,54,17,36,9,17,25,24,16,57,51,25,41,14,49,29,37,25,53,40,12,28,35,59,32,44,3,17,55,16,56,23,30,52,20,43,15,5,21,2,25,21,5,46,19,27,10,13,30,3,17,43,15
7153,21,21,MesMay,8,5,46,4,35,22,42,32,39,51,46,29,16,55,45,40,28,33,1,6,36,28,18,41,24,57,42,10,12,33,45,53,31,56,43,4,9,47,56,59,54,18,3,56,43,32,9,42,52,26,30,37,24,26,46,55,49,9,27,32,14
7154,21,21,MesMay,9,5,38,7,32,20,47,8,24,39,34,5,21,46,4,3,34,19,51,12,8,22,12,20,2,59,22,4,43,10,7,19,20,47,49,49,44,3,31,40,10,55,2,43,19,16,34,27,40,28,37,30,27,3,13,35,34,39,45,44,21
7155,21,21,MesMay,10,5,2,57,30,21,22,20,21,49,49,49,14,56,33,39,1,24,6,22,21,36,2,25,28,5,9,8,8,20,27,18,52,47,16,13,54,18,6,56,29,55,9,20,48,45,43,6,11,46,40,56,50,54,38,10,4,32,28,2,59
7156,21,21,MesMay,11,5,10,12,26,58,45,56,16,46,44,5,21,7,28,59,18,36,47,4,18,46,48,18,34,26,13,3,7,15,43,43,54,53,2,30,30,47,21,25,51,18,56,39,24,13,3,23,25,35,40,21,14,27,46,33,41,18,1,28,49
7157,21,21,MesMay,12,5,34,31,44,45,37,18,32,36,27,2,23,40,4,18,51,3,36,14,13,42,52,28,39,36,8,6,57,25,37,52,43,44,52,10,59,56,31,34,40,55,26,31,22,20,58,31,25,33,59,37,25,24,8,9,16,38,25,42,59
7158,21,21,MesMay,13,5,36,52,58,1,4,41,51,32,48,10,23,53,15,25,15,40,54,19,46,45,46,12,50,49,1,47,13,8,20,46,49,7,25,49,7,38,47,35,54,14,26,9,25,22,20,11,20,4,5,57,4,16,49,50,54,49,36,31,1
7159,21,21,MesMay,14,5,25,57,29,45,32,58,52,2,42,31,28,43,2,37,52,50,19,46,49,53,26,37,29,1,33,24,11,8,26,41,35,34,25,44,44,6,50,27,58,47,21,53,37,9,35,19,6,57,36,36,52,45,28,12,19,2,34,27,4
7160,21,21,MesMay,15,5,54,39,25,54,17,50,39,47,26,28,20,12,2,7,31,34,14,42,5,21,16,4,28,18,46,44,15,20,52,33,58,35,58,25,58,23,34,6,4,9,5,55,34,3,13,13,59,49,59,55,47,1,47,2,31,40,7,46,49
7161,21,21,MesMay,16,5,14,4,43,18,4,40,34,18,5,47,35,40,26,10,19,33,48,48,43,32,13,19,14,32,27,25,47,29,1,6,56,50,55,26,8,3,24,34,4,16,11,53,3,16,33,42,27,44,28,9,2,40,35,8,12,59,55,20,23
7162,21,21,MesMay,17,5,34,6,29,5,13,56,17,50,46,14,59,9,49,25,9,30,24,38,34,16,57,54,1,24,23,36,12,47,2,53,30,13,57,23,34,17,5,30,2,58,16,48,5,22,29,37,12,56,52,6,56,8,7,28,49,11,45,8,20
7163,21,21,MesMay,18,5,19,35,33,52,34,20,24,24,59,5,12,24,46,50,59,26,39,31,49,33,37,58,31,33,56,17,3,26,3,10,33,21,36,26,39,31,42,15,24,39,18,13,55,49,22,6,14,5,10,40,8,3,5,15,44,52,47,15,55
7164,21,21,MesMay,19,5,1,29,31,4,58,2,12,53,3,31,10,28,20,14,12,5,30,46,4,39,36,42,43,47,18,12,15,53,19,42,24,31,39,52,14,20,47,32,38,54,41,25,28,23,6,12,53,1,24,4,10,20,22,11,36,4,42,40,56
